Geneid	gene_name	mock.FE01_40	PFK158.FE01_13	unlabled.FE01_22	mock.FE01_30	DMSO.FE01_41	DMSO.FE01_31	DMSO.FE01_21	PFK158.FE01_33	mock.FE01_10	DMSO.FE01_11	unlabled.FE01_12	unlabled.FE01_32	PFK158.FE01_23	PFK158.FE01_43	mock.FE01_20	unlabled.FE01_42
ENSG00000110786	PTPN5	17	32	15	29	19	26	18	23	22	30	33	21	19	24	46	36
ENSG00000276789	AC103974.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000254529	AC023078.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000255511	AC023078.6	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0
ENSG00000254541	AC023078.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255536	AC023078.7	0	0	0	0	0	1	0	0	0	1	2	0	0	0	3	0
ENSG00000170255	MRGPRX1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000255244	AC023078.5	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0
ENSG00000254738	AC023078.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254720	AC023078.3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000255424	AC027026.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183695	MRGPRX2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000177054	ZDHHC13	2426	2438	2772	2727	2175	2513	1930	2360	3223	2496	3685	1681	2646	2851	4384	4829
ENSG00000129170	CSRP3	0	1	0	1	2	3	1	1	0	3	8	1	3	0	1	0
ENSG00000255308	AC009652.2	2	5	4	5	8	5	6	9	5	5	17	1	14	7	14	2
ENSG00000129173	E2F8	429	333	454	460	405	481	395	405	619	355	570	248	556	565	732	626
ENSG00000254544	PCNAP4	0	0	2	0	0	0	0	0	0	0	4	1	0	0	3	0
ENSG00000255160	AC009652.1	7	2	3	7	4	9	5	8	8	5	8	2	1	7	9	11
ENSG00000166833	NAV2	682	579	614	666	730	829	703	790	1093	739	1032	414	995	1057	1369	1088
ENSG00000255270	NAV2-IT1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000200687	RNA5SP335	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0
ENSG00000255043	NAV2-AS5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000254622	NAV2-AS4	5	9	0	6	3	6	4	2	8	3	6	2	3	4	11	3
ENSG00000265210	MIR4486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207407	RF00408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270607	AC009549.1	5	5	8	9	3	5	3	1	4	4	7	3	2	2	10	9
ENSG00000264309	MIR4694	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254542	NAV2-AS3	0	2	2	0	0	2	0	3	2	2	3	1	1	1	0	7
ENSG00000254453	NAV2-AS2	1	0	0	1	1	0	0	1	2	1	2	3	3	0	5	0
ENSG00000254894	NAV2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279266	AC068860.1	4	3	2	4	4	2	1	3	3	3	2	6	1	0	5	7
ENSG00000109851	DBX1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	2
ENSG00000109854	HTATIP2	2657	3443	3927	2320	2563	2540	3095	2743	3513	4248	5604	1639	2825	3284	6683	6629
ENSG00000185238	PRMT3	2564	2590	3392	2794	3035	2741	2549	2695	3423	2242	3931	1590	3341	4077	5573	5058
ENSG00000255291	HMGB1P40	0	0	0	0	0	1	0	1	0	0	1	3	0	0	0	0
ENSG00000165970	SLC6A5	0	2	0	6	0	0	0	1	2	12	11	2	0	0	6	0
ENSG00000165973	NELL1	1	2	5	4	2	0	1	3	5	2	4	3	1	3	7	1
ENSG00000254906	AC090707.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000201059	RNA5SP336	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000254816	AC090857.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255167	AC090857.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225477	AC099730.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252816	RNA5SP337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171714	ANO5	1458	1473	1428	1561	1509	1469	1400	1570	2121	1395	2218	978	1784	1952	2517	2431
ENSG00000254820	AC107882.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255372	AC107886.1	0	0	0	0	0	1	0	0	4	2	0	1	1	0	2	1
ENSG00000254768	AC104009.1	3	1	0	2	1	2	1	6	2	7	5	7	0	2	2	6
ENSG00000091664	SLC17A6	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0
ENSG00000254540	AC040936.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255323	LINC01495	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
ENSG00000255357	AC055878.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183161	FANCF	218	345	360	294	280	282	293	299	294	363	506	244	263	376	540	774
ENSG00000148935	GAS2	15	13	6	16	18	19	17	13	19	38	22	11	8	25	20	30
ENSG00000222427	RNA5SP338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198168	SVIP	1614	1778	2025	2042	1530	1527	1401	1720	1897	2189	3214	1201	1528	1834	3658	4224
ENSG00000246225	AC006299.1	1	1	1	1	0	1	4	0	0	0	2	1	0	2	1	2
ENSG00000255359	CCDC179	0	1	0	0	0	0	1	0	0	3	1	0	0	0	1	0
ENSG00000255418	AC090092.1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0
ENSG00000271491	AC100767.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255293	WIZP1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000275868	MIR8054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254564	AC100767.1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
ENSG00000254465	THAP12P4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
ENSG00000240881	AC068472.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255193	AC100768.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254861	AC100768.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252519	RNU6-783P	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000277803	AC099842.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254594	AC015771.1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
ENSG00000207252	RF00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187398	LUZP2	0	1	0	2	0	0	1	2	0	4	4	1	0	1	3	1
ENSG00000255489	AC115990.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255368	AC087373.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240298	RPL36AP40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255454	AC100770.1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254456	AC090592.1	0	0	0	0	0	0	0	0	1	1	5	0	0	0	1	0
ENSG00000254754	AC013799.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000255086	AC024341.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000255243	AC099687.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000254819	AC021698.1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000134343	ANO3	1	1	2	0	2	4	6	0	5	2	2	2	0	4	2	0
ENSG00000255505	AC079064.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169550	MUC15	0	0	1	4	1	4	2	3	2	1	2	3	2	6	0	0
ENSG00000148942	SLC5A12	53	64	57	61	64	60	46	59	50	61	109	37	45	57	110	115
ENSG00000176971	FIBIN	37	75	155	136	202	340	110	248	77	81	86	186	86	219	108	494
ENSG00000129151	BBOX1	17	12	8	7	8	7	11	12	9	19	11	13	23	19	25	21
ENSG00000254560	BBOX1-AS1	202	222	265	224	234	258	249	258	220	301	390	177	241	358	421	491
ENSG00000109881	CCDC34	3363	5620	5882	3776	2796	3364	3702	4505	4173	7798	9189	2852	3087	3123	11127	12329
ENSG00000205213	LGR4	2881	2521	2656	2431	2167	2141	2155	2079	4438	2348	4474	1284	3217	3284	4880	3834
ENSG00000254862	AC100771.2	5	9	2	3	8	1	5	3	10	10	8	0	0	2	16	3
ENSG00000242527	AC100771.1	0	1	0	0	0	0	2	0	1	2	2	0	0	0	0	0
ENSG00000148943	LIN7C	2470	2433	2916	2793	2441	2296	2485	2437	3108	2749	3799	1889	2817	3067	5071	5396
ENSG00000245573	BDNF-AS	139	141	194	148	132	131	151	104	128	191	226	96	162	137	275	314
ENSG00000278483	MIR8087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212289	RNA5SP339	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0
ENSG00000240036	AC104563.1	48	34	41	54	29	44	44	42	40	23	55	42	20	30	35	30
ENSG00000254934	LINC00678	0	0	0	0	0	0	1	0	0	1	6	0	0	2	3	2
ENSG00000176697	BDNF	183	294	337	287	273	281	237	268	337	288	416	243	217	300	458	643
ENSG00000255496	AC103796.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177447	CBX3P1	0	1	0	1	3	2	3	0	1	1	1	1	0	2	1	0
ENSG00000224411	HSP90AA2P	184	224	213	193	142	156	195	133	353	166	142	52	216	208	288	153
ENSG00000255094	AC090159.1	1	2	6	0	1	0	2	0	5	2	2	0	1	1	1	0
ENSG00000121621	KIF18A	1724	1711	2196	1887	1528	1455	1524	1423	2112	1363	2778	915	1870	1991	3487	3158
ENSG00000207874	MIR610	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000169519	METTL15	1012	1033	1279	958	830	890	900	934	953	1084	1589	647	1154	1148	2028	2040
ENSG00000271332	AC023206.1	3	2	2	2	2	7	3	3	5	0	1	1	2	1	2	4
ENSG00000222385	RN7SKP158	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0
ENSG00000238149	AC104978.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000273912	MIR8068	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254606	AC013714.1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
ENSG00000248990	AC100773.1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
ENSG00000249867	AC090833.1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0
ENSG00000272882	OR2BH1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254526	AC090791.1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0
ENSG00000255450	AC110056.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000254530	AC090124.1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ENSG00000255281	AC090124.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
ENSG00000255227	AC090124.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255029	AC110058.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255117	LINC02546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255047	HNRNPRP2	2	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0
ENSG00000254734	AC107973.1	0	1	2	0	0	0	0	0	0	0	3	0	0	0	2	0
ENSG00000243505	RN7SL240P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240554	RPL7AP58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261340	LINC01616	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000182255	KCNA4	0	0	0	0	0	0	0	1	0	3	9	1	0	1	0	1
ENSG00000254532	AC124657.1	1	5	4	3	7	5	3	2	4	10	11	5	5	5	5	13
ENSG00000255288	AL358944.1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000131808	FSHB	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000152219	ARL14EP	2682	2990	3466	3678	2389	2584	2417	2334	3534	3302	5395	2190	2937	2996	5414	6225
ENSG00000242353	RPL12P30	0	3	1	0	0	0	0	1	1	0	1	0	1	2	4	8
ENSG00000066382	MPPED2	358	350	366	371	367	397	309	395	441	303	427	272	366	477	645	701
ENSG00000255480	AL353699.1	1	0	0	0	0	3	1	0	1	2	0	0	4	0	1	0
ENSG00000254489	MPPED2-AS1	2	1	1	0	1	1	0	0	0	2	1	0	4	2	4	3
ENSG00000170959	DCDC1	22	16	26	17	24	21	18	29	23	23	54	15	35	38	43	35
ENSG00000255370	CYCSP25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000255525	AL137804.1	0	0	0	3	2	4	0	0	0	1	2	1	0	0	6	1
ENSG00000170946	DNAJC24	1500	1513	1837	1915	1525	1478	1555	1516	1899	1429	2551	968	1800	1981	3160	3093
ENSG00000148950	IMMP1L	825	1127	1270	1480	962	967	950	914	1171	1484	2527	830	1028	1180	2112	2585
ENSG00000109911	ELP4	1145	1210	1498	1590	1308	1332	1147	1420	1363	1268	2077	850	1413	1592	2350	2410
ENSG00000228061	AC131571.1	4	8	5	7	3	9	8	18	11	13	22	12	9	10	23	8
ENSG00000007372	PAX6	782	617	885	889	840	986	821	843	1129	824	1218	396	1084	1267	1450	1176
ENSG00000281880	PAUPAR	141	168	178	188	167	187	138	213	193	181	273	125	197	222	334	365
ENSG00000285283	AL035078.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254584	AL035078.1	0	0	0	0	0	0	0	1	0	6	3	1	0	0	1	0
ENSG00000254836	AL035078.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254627	AL035078.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000212551	RF00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255490	EIF4A2P5	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000049449	RCN1	11618	12768	16494	9423	10160	11378	11671	13772	12154	17937	19989	9427	9259	11149	32272	37296
ENSG00000255252	AL078612.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227160	THEM7P	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0
ENSG00000255375	AL078612.2	4	1	8	3	10	7	9	8	5	4	4	2	6	7	13	7
ENSG00000184937	WT1	556	503	590	376	428	405	555	388	814	688	885	271	658	572	1297	788
ENSG00000183242	WT1-AS	112	92	96	116	98	100	99	79	113	162	169	35	134	157	230	161
ENSG00000278822	RF02203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273677	RF02204	0	2	1	0	1	2	2	1	1	4	4	0	5	0	5	1
ENSG00000278045	RF02205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276530	RF02208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273908	RF02209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277119	RF02210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149100	EIF3M	15520	19384	22907	17940	16108	16945	19086	18837	19088	22187	28733	11287	15554	18459	42998	42366
ENSG00000270903	HNRNPA3P9	15	12	3	21	14	27	10	18	39	26	15	8	22	26	11	13
ENSG00000186714	CCDC73	11	18	27	13	4	14	7	20	16	24	28	13	9	15	40	38
ENSG00000244535	AL049714.1	2	5	2	6	4	4	2	6	6	6	3	3	6	2	11	4
ENSG00000135378	PRRG4	1604	2527	2221	1630	1118	1145	1658	1380	2417	2748	4554	1154	2109	1558	4217	4007
ENSG00000060749	QSER1	2624	2090	2431	2323	2417	2328	2273	2333	3646	1926	3257	1102	3691	3378	4175	3453
ENSG00000200615	RF00019	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
ENSG00000121690	DEPDC7	524	675	719	511	350	448	487	505	693	683	1109	382	520	528	1323	1173
ENSG00000176148	TCP11L1	556	563	758	684	822	799	767	786	762	653	920	490	817	1163	1358	1327
ENSG00000213713	PIGCP1	83	47	79	87	109	122	76	80	120	41	104	46	123	128	125	99
ENSG00000280798	LINC00294	739	579	630	613	574	675	611	706	738	676	814	380	651	757	1309	1125
ENSG00000176102	CSTF3	2552	2789	2887	1886	1725	1584	2407	1722	2965	3044	4230	1102	2799	2516	5683	3986
ENSG00000247151	CSTF3-DT	7	13	4	6	5	6	3	9	14	10	15	3	8	6	9	12
ENSG00000206808	RF00019	1	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0
ENSG00000241950	RPL29P23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200485	RF00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000241255	AL136126.1	8	23	17	34	19	12	27	14	18	47	36	15	7	16	20	28
ENSG00000110422	HIPK3	1662	1554	1394	1257	1078	884	1312	945	2411	1669	2521	643	2084	1594	3095	1701
ENSG00000110427	KIAA1549L	432	345	338	381	471	514	443	456	750	460	648	241	616	716	639	510
ENSG00000254537	AL137161.1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
ENSG00000255207	AL133399.1	1	0	0	0	0	0	0	1	0	0	2	0	1	0	2	3
ENSG00000255202	AL049629.1	1	1	2	1	2	0	3	0	2	6	3	0	1	3	2	0
ENSG00000284969	AL049629.2	0	1	0	0	0	0	2	0	1	0	0	0	1	2	0	0
ENSG00000205177	C11orf91	3	5	5	2	0	6	3	1	4	9	5	1	3	2	8	6
ENSG00000085063	CD59	3441	5017	4000	2987	2707	2895	3105	3289	5637	6198	7307	2366	3152	3193	8091	7189
ENSG00000110429	FBXO3	3360	3142	3770	3629	3240	3026	2995	3211	3972	3088	4671	1878	3822	4632	6428	6030
ENSG00000254508	FBXO3-DT	0	1	2	0	1	0	0	4	2	2	0	0	1	2	2	2
ENSG00000255272	AC113192.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000255161	AC113192.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000255169	AC113192.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000254619	AC113192.1	0	0	0	1	2	0	1	1	0	1	1	0	0	1	1	4
ENSG00000255133	AC113192.2	0	1	0	1	0	2	0	4	1	0	0	0	2	0	1	0
ENSG00000135363	LMO2	353	601	514	506	341	411	363	475	519	734	912	338	362	510	823	1022
ENSG00000184566	AC132216.1	0	0	0	2	0	2	0	0	0	0	1	0	1	1	2	0
ENSG00000135387	CAPRIN1	12603	12543	13235	10492	11732	11993	11494	11689	16235	12712	18301	5893	15286	14907	22749	19950
ENSG00000135372	NAT10	3141	3624	4022	3147	3503	3609	3731	3571	4491	4592	5841	2231	3812	4317	8475	6257
ENSG00000166016	ABTB2	806	683	760	733	647	722	780	635	1049	882	1317	375	967	1081	1749	1005
ENSG00000201867	RF00019	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000254708	AL139174.1	9	1	1	10	1	7	3	3	12	4	1	0	3	4	4	2
ENSG00000220204	AL035079.1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000216708	CIR1P3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	3
ENSG00000121691	CAT	1962	1907	2025	1768	1831	1835	1784	1895	2324	1909	2929	855	2226	2436	4071	3157
ENSG00000135374	ELF5	0	0	0	1	0	1	0	3	1	7	2	1	1	0	0	0
ENSG00000255271	AL137224.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255427	AC087783.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135373	EHF	0	0	0	0	0	0	1	2	1	9	6	0	2	1	2	0
ENSG00000271369	AC087783.2	3	1	1	2	3	1	1	2	3	3	3	2	2	10	9	0
ENSG00000270491	AL359999.1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000149089	APIP	2876	3331	4227	3749	3042	3086	3246	3423	3472	3435	5183	2616	2977	3233	8467	8963
ENSG00000110435	PDHX	2657	3272	3863	2750	2568	2683	2859	3134	3360	2933	4897	1882	3108	3194	6866	6428
ENSG00000251862	MIR1343	0	0	0	0	0	4	0	1	0	2	0	0	1	0	0	0
ENSG00000255521	AL356215.1	1	0	0	1	0	1	1	1	4	0	4	0	0	2	2	1
ENSG00000026508	CD44	647	993	917	740	764	879	786	830	992	1063	1427	509	807	885	1489	1608
ENSG00000255443	CD44-AS1	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	0
ENSG00000251194	AL133330.1	0	1	0	0	0	0	1	0	2	3	3	0	3	3	2	0
ENSG00000110436	SLC1A2	74	127	49	141	59	116	79	136	140	151	196	70	87	101	166	104
ENSG00000255004	AL133330.2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000215380	AC090625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255542	AC090625.2	0	1	2	1	1	1	1	1	2	1	4	0	0	0	9	1
ENSG00000149090	PAMR1	535	464	624	657	638	625	591	572	663	668	851	362	610	799	1069	988
ENSG00000254669	AL135934.1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000179431	FJX1	1101	1095	1458	1014	929	992	1189	887	1539	2008	2897	870	1085	1106	3027	2402
ENSG00000254686	AL138812.1	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0
ENSG00000166326	TRIM44	5740	5249	6480	5333	6132	6507	6027	6279	6504	5867	7507	3209	6716	8051	11380	10858
ENSG00000285705	AC090692.2	0	0	1	0	1	0	2	2	0	1	4	0	0	1	5	0
ENSG00000186082	KRT18P14	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1
ENSG00000285740	AC090692.3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
ENSG00000254919	AC090692.1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0
ENSG00000179241	LDLRAD3	1263	1307	1466	1428	1501	1665	1331	1575	2008	1439	1994	888	1841	2024	2481	2388
ENSG00000254672	AL136146.1	4	2	0	1	2	3	1	1	5	2	1	3	1	2	2	2
ENSG00000255256	AL136146.2	0	1	0	2	5	1	2	3	4	4	2	3	2	1	6	6
ENSG00000241228	RPL12P31	0	0	0	1	1	2	1	0	1	1	0	0	3	4	3	0
ENSG00000263389	MIR3973	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000280321	AC129502.1	9	9	6	2	3	6	6	6	9	10	11	11	9	2	31	11
ENSG00000110442	COMMD9	1474	1766	1892	1466	1402	1386	1742	1386	1884	2270	2990	914	1561	1774	4070	3297
ENSG00000135362	PRR5L	152	182	204	156	87	169	142	143	182	180	340	96	177	191	301	220
ENSG00000254566	AC087277.1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
ENSG00000255186	AC087277.2	0	0	0	0	0	0	1	1	0	0	2	1	0	0	2	0
ENSG00000255060	AC009656.1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	1
ENSG00000175104	TRAF6	940	869	929	662	666	693	875	668	1091	873	1269	420	1062	824	1635	1259
ENSG00000280331	AC061999.1	1	0	6	2	3	1	1	0	2	3	3	0	3	1	2	4
ENSG00000166349	RAG1	85	69	92	67	47	64	71	50	80	83	108	26	123	106	126	116
ENSG00000175097	RAG2	2	4	2	5	7	1	3	0	7	0	1	0	4	5	5	3
ENSG00000166352	C11orf74	2047	2207	3139	2724	1857	1972	2255	2225	2172	2708	3777	1658	1958	2070	5262	6220
ENSG00000254498	AC104042.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000251838	RF00322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242834	RPL7AP56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254516	AC103798.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSG00000279004	AC103798.2	1	1	1	1	5	0	2	2	0	2	0	0	3	3	1	4
ENSG00000254784	LRRC6P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255477	AC021713.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255175	AC022796.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000254562	LINC01493	0	0	0	0	0	0	1	1	0	0	1	2	0	1	2	0
ENSG00000285751	AC021723.2	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0
ENSG00000240975	AC021723.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000201591	RNU6-99P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270588	AC021749.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255347	AC021820.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279675	AC080100.1	0	0	0	0	0	0	0	0	0	2	4	0	0	0	1	0
ENSG00000148948	LRRC4C	1	0	0	1	0	1	0	14	4	24	41	1	1	0	12	2
ENSG00000206806	RF00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254579	AC090720.1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0
ENSG00000252922	RNU6-365P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255132	AC090138.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255388	AC021006.2	0	0	0	0	0	0	0	3	1	1	3	0	1	0	0	0
ENSG00000242729	AC021006.1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000255563	AC021006.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255171	LINC01499	0	2	0	1	0	0	1	1	1	3	3	2	0	0	0	0
ENSG00000254668	AC023442.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255279	AC023442.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254822	AC023442.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255300	AC079917.1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000255109	AC090458.1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ENSG00000254914	AC109810.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000271028	AC009643.2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000254725	AC009643.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251557	HNRNPKP3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1
